A,B
"(140, -60, 8, 0)","[8.997000000000003, 0, 1]"
"(140, -70, 9, 0)","[-899.7000000000003, 0, 1]"
"(140, -80, 10, 0)","[-50.17693073808723, -849.0437483155579, 5]"
"(420, 20, -9, 0)","[199.98855997828673, 0, 368]"
"(420, 30, -8, 0)","[199.98818967792877, 0, 383]"
"(350, 40, -6, 0)","[199.9866065403637, 0, 360]"
"(350, 50, -4, 0)","[199.98657693403996, 0, 368]"
"(350, 50, -3, 0)","[199.9842551341457, 0, 339]"
"(350, 50, 2, 0)","[199.98155093067496, 0, 339]"
"(350, 50, 3, 0)","[199.98290312620404, 0, 368]"
"(350, 40, 5, 0)","[199.98069242440675, 0, 360]"
"(350, 30, 7, 0)","[199.97991841090092, 0, 383]"
"(350, 20, 8, 0)","[199.97917456397496, 0, 368]"
"(350, 10, 9, 0)","[199.97696486649923, 0, 360]"
"(350, -10, 10, 0)","[199.9748540898541, 0, 695]"
"(280, -20, -1, 0)","[199.9424480217246, 0, 350]"
"(280, -20, 0, 0)","[199.94028237996002, 0, 349]"
"(280, -20, 1, 0)","[199.9378737604937, 0, 352]"
"(210, -50, -9, 0)","[199.89398620654984, 0, 2812]"
"(210, -40, -8, 0)","[199.88751630758634, 0, 2241]"
"(210, -30, -7, 0)","[199.88010928442156, 0, 1444]"
"(210, -30, -6, 0)","[199.87196928080354, 0, 3119]"
"(210, -20, -5, 0)","[199.8637660318704, 0, 1731]"
"(210, -20, -4, 0)","[199.85418366037973, 0, 2812]"
"(210, -10, -2, 0)","[199.8505272073725, 0, 1170]"
"(210, -10, -1, 0)","[199.84472910247655, 0, 1199]"
"(210, -10, 0, 0)","[199.83724412856807, 0, 1039]"
"(210, -10, 1, 0)","[199.83116567049757, 0, 746]"
"(140, -20, 3, 0)","[199.76413926057245, 0, 2182]"
"(140, -20, 4, 0)","[199.75118342005484, 0, 1389]"
"(140, -30, 5, 0)","[199.7355423752948, 0, 2781]"
"(140, -30, 6, 0)","[199.72119666020322, 0, 1312]"
"(140, -40, 7, 0)","[-400.93221324178694, 199.70400302609582, 2241]"
"(140, -50, 8, 0)","[-568.639217582967, -814.0190555371121, 11]"
"(140, -60, 9, 0)","[-617.9096262648378, -805.2415104913947, 7]"
"(140, -70, 10, 0)","[-101.13491436645681, -849.3774939054324, 4]"
"(140, -70, -9, 0)","[199.84939726238704, 0, 582]"
"(140, -60, -8, 0)","[199.84388159003234, 0, 436]"
"(140, -50, -7, 0)","[199.81349555282276, 0, 206]"
"(140, -50, -6, 0)","[199.83298641677408, 0, 642]"
"(140, -40, -5, 0)","[199.8156124323693, 0, 281]"
"(140, -40, -4, 0)","[199.82030731898408, 0, 582]"
"(140, -40, -3, 0)","[199.8130816837737, 0, 564]"
"(130, -30, -2, 0)","[83.52153254014017, 0, 2]"
"(130, -30, -1, 0)","[63.870322011941546, 0, 3]"
"(130, -30, 0, 0)","[77.95860641267137, 0, 2]"
"(120, -30, 1, 0)","[74.72267056662982, 0, 2]"
"(120, -40, 2, 0)","[60.86683437351372, 0, 4]"
"(110, -40, 3, 0)","[52.33103142170195, 0, 4]"
"(110, -40, 4, 0)","[40.959662766583584, 0, 3]"
"(110, -50, 5, 0)","[33.598191686591264, 0, 4]"
"(100, -50, 6, 0)","[199.27154286078814, 0, 256]"
"(100, -60, 7, 0)","[198.98375799589468, 0, 88]"
"(90, -70, 8, 0)","[-602.286164652592, 198.83506229406956, 457]"
"(90, -80, 9, 0)","[198.3728991390717, -852.7710192536707, 230]"
"(90, -90, 10, 0)","[-80.97723612055887, -835.6084298148971, 71]"
"(80, -100, 10, 0)","[-899.6700000000003, -130.18619440433736, 64]"
"(80, -110, 10, 0)","[-292.69099246155895, -975.70111329567, 21]"
"(70, -110, 10, 0)","[14.284992775635683, 0, 4]"
"(140, -60, -7, 0)","[199.83923232465278, 0, 436]"
"(140, -50, -5, 0)","[199.82661701940884, 0, 361]"
"(140, -40, -2, 0)","[199.80570392916263, 0, 435]"
"(130, -50, 4, 0)","[199.75946803939, 0, 359]"
"(130, -50, 5, 0)","[199.73890319936493, 0, 321]"
"(130, -60, 6, 0)","[199.7263327382002, 0, 217]"
"(120, -60, 7, 0)","[199.72718994640724, 0, 224]"
"(120, -70, 8, 0)","[-40.543125765414295, 199.71863844732974, 288]"
"(110, -80, 9, 0)","[199.26424883569635, -847.3751073787935, 139]"
"(110, -90, 10, 0)","[-57.65641683564195, -845.8167633907183, 75]"
"(110, -100, 10, 0)","[-73.34297910015206, -849.9419538027164, 86]"
"(100, -110, 10, 0)","[-89.93425768289433, -850.7713079876819, 93]"
"(100, -120, 10, 0)","[-107.69073311150846, -851.5747997000274, 85]"
"(90, -130, 10, 0)","[5.931622896689547, -849.9728960502413, 96]"
"(90, -140, 10, 0)","[-147.9137292982198, -854.6874018541097, 87]"
"(90, -150, 10, 0)","[-170.78396944262914, -854.7516907441562, 84]"
"(80, -150, -9, 0)","[-448.19421960042155, -808.6214603991342, 46]"
"(70, -140, -8, 0)","[-481.87087368274183, -830.0673690868852, 51]"
"(70, -140, -7, 0)","[-287.8303914781459, -314.495267258059, 27]"
"(70, -130, -6, 0)","[-317.4101795546688, -830.166425234902, 41]"
"(60, -130, -5, 0)","[-340.1800921960536, -441.6257256077997, 24]"
"(60, -120, -4, 0)","[-1018.1682064512621, -1049.3656002430503, 17]"
"(50, -120, -3, 0)","[-442.8801147466856, -881.3618178058388, 15]"
"(50, -120, -2, 0)","[-439.78938905769434, -1047.6438269703185, 10]"
"(50, -120, -1, 0)","[-530.2416992166911, -947.7925024547541, 7]"
"(40, -120, 0, 0)","[-636.3631299223349, -634.910885460748, 6]"
"(40, -120, 1, 0)","[-757.8072013440016, -897.8400000000019, 3]"
"(30, -120, 2, 0)","[-899.6400000000003, -989.7405384000002, 3]"
"(30, -120, 3, 0)","[-899.6400000000003, -825.7429863105662, 2]"
"(30, -130, 4, 0)","[-886.812227247349, 0, 2]"
"(280, -50, 6, 0)","[199.90045267895243, 0, 341]"
"(210, -40, -1, 0)","[199.83897248430694, 0, 355]"
"(210, -40, 0, 0)","[199.8289656766837, 0, 354]"
"(210, -40, 1, 0)","[199.82225337824877, 0, 278]"
"(210, -50, 4, 0)","[199.82698999811115, 0, 185]"
"(140, -30, -2, 0)","[199.78630147181948, 0, 204]"
"(140, -30, -1, 0)","[199.7877631380409, 0, 278]"
"(140, -30, 0, 0)","[199.7787903526979, 0, 278]"
"(140, -30, 1, 0)","[199.75457598089648, 0, 203]"
"(130, -40, 4, 0)","[199.74893494799267, 0, 277]"
"(130, -50, 6, 0)","[199.68915264908725, 0, 104]"
"(80, -140, -9, 0)","[-46.899567000830366, -21.325546096219686, 7]"
"(80, -130, -8, 0)","[67.70347017649742, 0, 2]"
"(70, -120, -7, 0)","[33.78669090344555, 0, 4]"
"(70, -120, -6, 0)","[59.02203272151295, 0, 2]"
"(70, -110, -5, 0)","[44.27225501629448, 0, 1]"
"(60, -110, -4, 0)","[-830.6007495071642, 0, 3]"
"(60, -110, -3, 0)","[37.77127672473197, 0, 1]"
"(50, -100, -2, 0)","[34.956353645442654, 0, 3]"
"(50, -100, -1, 0)","[27.910821577700478, 0, 2]"
"(50, -100, 0, 0)","[23.255108158211414, 0, 1]"
"(40, -100, 1, 0)","[10.993507194292643, 0, 2]"
"(40, -110, 2, 0)","[8.996100000000004, 0, 1]"
"(30, -110, 3, 0)","[-899.6100000000004, -1732.7518610899112, 3]"
"(30, -110, 4, 0)","[-899.6100000000004, 0, 1]"
"(30, -120, 5, 0)","[113.67051909000979, 0, 1]"
"(140, -10, 0, 0)","[199.8066792996542, 0, 871]"
"(140, -10, 1, 0)","[199.79419823004866, 0, 844]"
"(140, -60, -9, 0)","[58.74379516823402, 0, 1]"
"(140, -50, -8, 0)","[58.21195524956559, 0, 1]"
"(140, -40, -7, 0)","[199.85142103441004, 0, 110]"
"(140, -40, -6, 0)","[56.86142403115105, 0, 1]"
"(140, -30, -5, 0)","[199.84682385550957, 0, 77]"
"(140, -30, -4, 0)","[55.01224979345084, 0, 1]"
"(130, -30, -3, 0)","[53.84553703242896, 0, 1]"
"(130, -20, -2, 0)","[52.48032360414852, 0, 1]"
"(130, -20, -1, 0)","[50.88283725873068, 0, 1]"
"(120, -20, 0, 0)","[49.01355984691179, 0, 1]"
"(120, -20, 1, 0)","[46.82624973164292, 0, 1]"
"(110, -30, 2, 0)","[44.26679787601805, 0, 1]"
"(110, -30, 3, 0)","[41.27188930976916, 0, 1]"
"(110, -30, 4, 0)","[37.76743686207849, 0, 1]"
"(100, -40, 5, 0)","[199.59049615921094, 0, 152]"
"(100, -40, 6, 0)","[199.62311573906456, 0, 390]"
"(90, -50, 7, 0)","[-22.437961863028868, 199.53384157277003, 887]"
"(90, -60, 8, 0)","[198.49549941724734, 0, 444]"
"(90, -70, 9, 0)","[198.67477511848008, 0, 610]"
"(80, -80, 10, 0)","[-899.5800000000004, 198.4871235203584, 1993]"
"(80, -90, 10, 0)","[-899.5800000000004, 198.12236502786627, 1059]"
"(70, -90, 10, 0)","[-719.1374023216433, 0, 11]"
"(420, 10, -9, 0)","[199.9875902468416, 0, 330]"
"(420, 20, -8, 0)","[199.98637576794076, 0, 299]"
"(420, 30, -7, 0)","[199.9861787535841, 0, 321]"
"(350, 30, -6, 0)","[199.98621621425642, 0, 335]"
"(350, 40, -5, 0)","[199.98482820016977, 0, 306]"
"(350, 40, -4, 0)","[199.9852613988233, 0, 330]"
"(350, 50, -2, 0)","[199.98372546412133, 0, 321]"
"(350, 50, -1, 0)","[199.98287615465253, 0, 306]"
"(350, 50, 0, 0)","[199.98226088869828, 0, 306]"
"(350, 50, 1, 0)","[199.98221590086342, 0, 321]"
"(350, 40, 3, 0)","[199.9806349736432, 0, 330]"
"(350, 40, 4, 0)","[199.97985991621806, 0, 306]"
"(350, 30, 5, 0)","[199.97889767448459, 0, 335]"
"(350, 30, 6, 0)","[199.97888984160892, 0, 321]"
"(350, 20, 7, 0)","[199.97716332393082, 0, 299]"
"(350, 10, 8, 0)","[199.97624345011792, 0, 330]"
"(350, 0, 9, 0)","[199.9752400709339, 0, 335]"
"(350, -20, 10, 0)","[199.97328137180114, 0, 665]"
"(280, -20, 2, 0)","[199.93520016377374, 0, 360]"
"(140, -50, -9, 0)","[199.8717770250771, 0, 256]"
"(140, -40, -8, 0)","[199.86843942233276, 0, 256]"
"(140, -30, -7, 0)","[199.86571071693203, 0, 150]"
"(140, -30, -6, 0)","[199.86417094607822, 0, 256]"
"(140, -20, -5, 0)","[199.86217157092452, 0, 183]"
"(140, -20, -4, 0)","[199.8616975943392, 0, 255]"
"(140, -20, -3, 0)","[199.85606269411866, 0, 472]"
"(140, -10, -2, 0)","[199.83144869256887, 0, 423]"
"(140, -10, -1, 0)","[199.81858905992254, 0, 713]"
"(130, -10, 1, 0)","[72.8221256184889, 0, 4]"
"(130, -20, 2, 0)","[51.0629229007459, 0, 1]"
"(130, -20, 3, 0)","[199.77607185475676, 0, 253]"
"(120, -20, 4, 0)","[54.78239954803843, 0, 3]"
"(120, -30, 5, 0)","[44.56213990032453, 0, 1]"
"(110, -30, 6, 0)","[39.32954130477408, 0, 4]"
"(110, -40, 7, 0)","[38.175484057315664, 0, 1]"
"(110, -50, 8, 0)","[199.73250773372263, 0, 253]"
"(100, -60, 9, 0)","[190.939990676621, 0, 397]"
"(100, -70, 10, 0)","[176.1015527533296, -812.2250022493845, 60]"
"(90, -80, 10, 0)","[198.5907333304384, -819.464244365831, 889]"
"(90, -100, 10, 0)","[-367.20846319863034, -845.3848866725124, 51]"
"(80, -100, -9, 0)","[-295.411827918763, -371.7054790518438, 71]"
"(70, -90, -8, 0)","[-276.24762978402396, -788.7791282854037, 10]"
"(70, -80, -7, 0)","[-657.0035800868134, -645.1775769383273, 57]"
"(70, -80, -6, 0)","[-332.44618621738607, -376.4527145178519, 25]"
"(60, -70, -5, 0)","[-844.9159458126826, -858.2457307686816, 12]"
"(60, -70, -4, 0)","[-856.6682790208763, -684.7863937987267, 14]"
"(50, -70, -3, 0)","[15.576377056206383, 0, 4]"
"(50, -60, -2, 0)","[-1174.0570590704176, -1174.2049468452255, 13]"
"(50, -60, -1, 0)","[-1274.0366313046752, -1479.52517947442, 18]"
"(40, -60, 0, 0)","[-1378.5310758334454, -1381.072660511269, 9]"
"(40, -60, 1, 0)","[-1492.0326992220812, -1551.9278150029309, 11]"
"(30, -70, 2, 0)","[-899.5500000000004, -825.0397218787882, 3]"
"(30, -70, 3, 0)","[-1746.346527875161, -3720.0493568078177, 5]"
"(30, -70, 4, 0)","[-861.3015078855193, -802.813804700476, 5]"
"(280, -30, 3, 0)","[199.9302019399689, 0, 338]"
"(280, -30, 4, 0)","[199.92758263095212, 0, 347]"
"(280, -40, 5, 0)","[199.9221849512924, 0, 332]"
"(280, -40, 6, 0)","[199.91951663896387, 0, 350]"
"(210, -20, 3, 0)","[199.8051698908896, 0, 632]"
"(210, -20, 4, 0)","[199.79186056837554, 0, 343]"
"(210, -30, 5, 0)","[199.78566104497702, 0, 338]"
"(210, -30, 6, 0)","[199.75849366491022, 0, 135]"
"(130, -30, 5, 0)","[199.7563025645577, 0, 254]"
"(130, -30, 6, 0)","[51.59258293412726, 0, 1]"
"(130, -40, 7, 0)","[55.50643151381776, 0, 2]"
"(120, -50, 8, 0)","[48.56948415723526, 0, 2]"
"(120, -60, 9, 0)","[40.68951084564826, 0, 2]"
"(110, -70, 10, 0)","[-147.76626869618195, 199.71917805972143, 591]"
"(110, -80, 10, 0)","[-41.403877263930696, -805.776651196412, 49]"
"(100, -100, 10, 0)","[-11.072973703017428, 199.2892184957992, 133]"
"(90, -120, 10, 0)","[-78.08101991044134, -854.0221091110316, 23]"
"(80, -130, -9, 0)","[43.01616673367876, 0, 2]"
"(80, -120, -8, 0)","[32.22054381355088, 0, 2]"
"(70, -110, -7, 0)","[18.389963999018136, -79.50156863197138, 7]"
"(70, -110, -6, 0)","[26.595508006790517, 0, 2]"
"(70, -100, -5, 0)","[54.500121868345126, 0, 2]"
"(60, -100, -4, 0)","[-14.578262797500042, 0, 2]"
"(60, -100, -3, 0)","[42.39868413537803, 0, 2]"
"(50, -90, -2, 0)","[-62.622499259091256, -1124.8842230288126, 4]"
"(50, -90, -1, 0)","[28.863944507666034, 0, 1]"
"(50, -90, 0, 0)","[35.992298927298485, 0, 2]"
"(40, -90, 1, 0)","[17.637985239783937, 0, 2]"
"(40, -100, 2, 0)","[-717.7552608390357, 0, 2]"
"(30, -100, 3, 0)","[-899.5200000000004, 0, 1]"
"(30, -100, 4, 0)","[-899.5200000000004, 0, 1]"
"(30, -110, 5, 0)","[71.18762691395584, 0, 1]"
"(420, 0, -9, 0)","[199.98678462129035, 0, 337]"
"(420, 10, -8, 0)","[199.98610170915978, 0, 352]"
"(420, 20, -7, 0)","[199.9866184281829, 0, 357]"
"(350, 30, -5, 0)","[199.98565983718805, 0, 352]"
"(350, 30, -4, 0)","[199.98327969115462, 0, 337]"
"(350, 40, -3, 0)","[199.98468047748378, 0, 353]"
"(350, 40, -2, 0)","[199.98408698317925, 0, 357]"
"(350, 40, -1, 0)","[199.98339225236478, 0, 352]"
"(350, 40, 0, 0)","[199.98269469605765, 0, 352]"
"(350, 40, 1, 0)","[199.98204665670502, 0, 357]"
"(350, 40, 2, 0)","[199.98154889767147, 0, 353]"
"(350, 30, 3, 0)","[199.97872792324415, 0, 337]"
"(350, 30, 4, 0)","[199.97965584838732, 0, 352]"
"(350, 20, 6, 0)","[199.97781221736642, 0, 357]"
"(350, 10, 7, 0)","[199.976419006226, 0, 352]"
"(350, 0, 8, 0)","[199.97499468229154, 0, 337]"
"(140, -90, -9, 0)","[199.71864350024646, 0, 69]"
"(140, -80, -8, 0)","[199.7058996686643, 0, 70]"
"(140, -70, -7, 0)","[199.6928286633203, 0, 71]"
"(140, -60, -6, 0)","[199.67945777653333, 0, 71]"
"(140, -60, -5, 0)","[199.66582055396722, 0, 70]"
"(140, -60, -4, 0)","[199.65195936058248, 0, 69]"
"(130, -50, -2, 0)","[61.97345196012276, 0, 1]"
"(130, -50, -1, 0)","[61.99835106574746, 0, 1]"
"(130, -50, 0, 0)","[70.37209976308242, 0, 2]"
"(120, -50, 1, 0)","[62.06158851232053, 0, 1]"
"(120, -50, 2, 0)","[62.101493199737746, 0, 1]"
"(110, -60, 3, 0)","[62.1481918113103, 0, 1]"
"(110, -60, 4, 0)","[62.2028410383548, 0, 1]"
"(110, -60, 5, 0)","[67.36554521089461, 0, 2]"
"(100, -70, 6, 0)","[199.34422066093367, 0, 54]"
"(100, -80, 7, 0)","[198.85930827665246, 0, 22]"
"(90, -90, 8, 0)","[-34.921934548924, 198.96774021319675, 54]"
"(90, -90, 9, 0)","[-32.12362496941601, 199.1729224965599, 165]"
"(80, -90, -8, 0)","[-404.69685495382544, -523.0082134187005, 128]"
"(70, -70, -6, 0)","[-743.4507795327415, -1067.407535946697, 61]"
"(70, -70, -5, 0)","[-587.5682682167978, -539.1923423339465, 40]"
"(60, -60, -3, 0)","[-1077.6122561666762, -1992.06583076776, 16]"
"(50, -60, 0, 0)","[-568.1802162169171, -1280.6752548483948, 9]"
"(40, -60, 2, 0)","[-1619.229578265519, -3191.585451778826, 8]"
"(30, -60, -9, 0)","[-955.8968273039575, -3378.3588886382527, 45]"
"(30, -50, -8, 0)","[-694.2720634196355, -2671.539641486912, 25]"
"(420, -50, -9, 0)","[199.97097808730436, 0, 350]"
"(420, -40, -8, 0)","[199.97015533879176, 0, 344]"
"(350, -20, -4, 0)","[199.96428381717146, 0, 350]"
"(350, -20, 3, 0)","[199.95485858959503, 0, 350]"
"(350, -40, 7, 0)","[199.94452261546724, 0, 344]"
"(350, -50, 8, 0)","[199.9417972090513, 0, 350]"
"(280, -80, -9, 0)","[199.92536500379987, 0, 350]"
"(280, -70, -8, 0)","[199.9229929532615, 0, 344]"
"(280, -50, -4, 0)","[199.90494893362884, 0, 350]"
"(280, -50, 3, 0)","[199.86933744742183, 0, 350]"
"(210, -70, 7, 0)","[199.82711370881475, 0, 344]"
"(210, -80, 8, 0)","[199.81677567425936, 0, 350]"
"(210, -60, 3, 0)","[199.67301864865615, 0, 383]"
"(130, -60, 3, 0)","[199.55525157611973, 0, 68]"
"(130, -60, 4, 0)","[199.5429128834013, 0, 68]"
"(130, -60, 5, 0)","[199.5313972549435, 0, 35]"
"(120, -70, 6, 0)","[199.52085769488733, 0, 68]"
"(120, -80, 7, 0)","[199.51137224260552, 0, 35]"
"(110, -90, 8, 0)","[199.5028466151538, 0, 68]"
"(110, -90, 9, 0)","[-39.06897879647786, 199.49479690650833, 68]"
"(90, -130, -9, 0)","[-48.62464241582968, -812.4036647671714, 22]"
"(90, -120, -8, 0)","[-56.01901234329529, -833.9336321509214, 84]"
"(80, -110, -7, 0)","[56.473525559843054, 0, 1]"
"(80, -100, -6, 0)","[-55.59589991329452, -394.4258212376428, 60]"
"(70, -100, -4, 0)","[-113.8341735317596, 0, 5]"
"(70, -90, -3, 0)","[-315.41822224732016, -170.93174497773367, 47]"
"(60, -90, -2, 0)","[42.96007504119773, 0, 1]"
"(60, -90, -1, 0)","[-403.27282726407816, -663.2529753954535, 17]"
"(50, -90, 1, 0)","[-572.1768350374709, -1374.437208566451, 9]"
"(50, -90, 2, 0)","[-653.2575634086405, -1026.484698923245, 17]"
"(40, -100, 3, 0)","[16.680368770200012, 0, 1]"
"(40, -100, 4, 0)","[-757.0169030607404, -2635.7147896224237, 8]"
"(30, -100, 5, 0)","[-2255.2183488939004, -3379.1688047102043, 3]"
"(30, -110, 6, 0)","[-899.4600000000005, -2348.4374174426653, 3]"
"(30, -120, 7, 0)","[-891.6406248233978, -1645.7435431764848, 3]"
"(420, 70, -9, 0)","[199.99015482760197, 0, 290]"
"(420, 80, -8, 0)","[199.98969401738378, 0, 221]"
"(420, 80, -7, 0)","[199.98895609114695, 0, 363]"
"(350, 90, -6, 0)","[199.98857934094022, 0, 331]"
"(350, 90, -5, 0)","[199.98796272077118, 0, 362]"
"(350, 100, -4, 0)","[199.98753984993954, 0, 290]"
"(350, 100, -3, 0)","[199.98702450647698, 0, 356]"
"(350, 100, -2, 0)","[199.98631780025877, 0, 363]"
"(350, 100, -1, 0)","[199.98596907409947, 0, 362]"
"(350, 100, 0, 0)","[199.98576975078302, 0, 362]"
"(350, 100, 1, 0)","[199.98554367199173, 0, 363]"
"(350, 100, 2, 0)","[199.98518908154912, 0, 356]"
"(350, 100, 3, 0)","[199.9844106389218, 0, 290]"
"(350, 90, 4, 0)","[199.98391313962242, 0, 362]"
"(350, 90, 5, 0)","[199.98382796174332, 0, 331]"
"(350, 80, 6, 0)","[199.98292890146348, 0, 363]"
"(350, 80, 7, 0)","[199.98340273750551, 0, 221]"
"(350, 70, 8, 0)","[199.98278898466108, 0, 290]"
"(350, 60, 9, 0)","[199.98209531428384, 0, 331]"
"(350, 50, 10, 0)","[199.98132115763147, 0, 331]"
"(350, 40, 10, 0)","[199.98061536797925, 0, 693]"
"(280, 30, 10, 0)","[199.97955005287486, 0, 331]"
"(280, 20, 10, 0)","[199.97853652871112, 0, 693]"
"(280, -40, -9, 0)","[199.96786717062676, 0, 627]"
"(280, -30, -8, 0)","[199.96744438972416, 0, 1134]"
"(280, -30, -7, 0)","[199.95424410431764, 0, 344]"
"(280, -20, -6, 0)","[199.95269893152496, 0, 355]"
"(280, -10, -5, 0)","[199.96184818510832, 0, 1576]"
"(280, -10, -4, 0)","[199.95870373541283, 0, 627]"
"(280, -10, -3, 0)","[199.9477259487843, 0, 349]"
"(280, -10, -2, 0)","[199.946258330845, 0, 344]"
"(280, 0, -1, 0)","[199.95271869739958, 0, 1575]"
"(280, 0, 0, 0)","[199.95005833273706, 0, 1402]"
"(280, -10, 1, 0)","[199.94001058984148, 0, 343]"
"(280, -10, 2, 0)","[199.93779470460217, 0, 348]"
"(280, -10, 3, 0)","[199.93993849223745, 0, 471]"
"(280, -10, 4, 0)","[199.94134465514693, 0, 688]"
"(210, -20, 5, 0)","[199.77448878310787, 0, 354]"
"(210, -30, 7, 0)","[199.9231926608693, 0, 1134]"
"(210, -40, 8, 0)","[199.92186693006875, 0, 627]"
"(210, -50, 9, 0)","[-882.3958302205574, 199.90882975362072, 355]"
"(210, -60, 10, 0)","[-742.6260044029739, 199.90002949804517, 2784]"
"(210, -70, 10, 0)","[199.89094384780188, 0, 321]"
"(130, -40, -1, 0)","[78.03997965340544, 0, 2]"
"(130, -40, 0, 0)","[72.73164728651946, 0, 2]"
"(130, -40, 1, 0)","[71.14697273837702, 0, 1]"
"(120, -40, 3, 0)","[69.09334902950043, 0, 1]"
"(110, -50, 4, 0)","[44.780769333970014, 0, 2]"
"(110, -60, 6, 0)","[69.05338937704386, 0, 1]"
"(100, -70, 8, 0)","[-13.809733990259602, 199.0865779692067, 137]"
"(80, -90, -9, 0)","[91.87440314598462, -460.92800152996904, 512]"
"(80, -80, -8, 0)","[-311.3449589668237, 199.47996190199743, 481]"
"(60, -60, -4, 0)","[-965.2752059214365, -1068.1032159210188, 15]"
"(30, -50, -9, 0)","[-835.1486573635977, -3071.3572251532455, 34]"
"(30, -40, -8, 0)","[-1874.6763190014847, -2834.806309041333, 19]"
"(30, -30, -7, 0)","[-2991.0381532172764, -1522.6602388947329, 18]"
"(140, -70, -8, 0)","[199.83504695540685, 0, 207]"
"(120, -70, 7, 0)","[199.71022862703444, 0, 97]"
"(90, -110, -9, 0)","[198.84809094129858, -106.60100944101912, 259]"
"(90, -110, -8, 0)","[199.3011943901287, -90.66812740478575, 331]"
"(90, -100, -7, 0)","[-98.805537050513, 199.32992364869708, 377]"
"(80, -90, -6, 0)","[-145.6731428740978, -338.70995400862137, 12]"
"(80, -90, -5, 0)","[-196.5780682966898, -183.51038323643047, 50]"
"(70, -80, -4, 0)","[-2.7839299673747426, -860.5391170862105, 9]"
"(70, -80, -3, 0)","[-362.915266936204, -912.3543731030406, 33]"
"(70, -80, -2, 0)","[-259.8595888193964, -853.7158776703118, 22]"
"(60, -80, -1, 0)","[-470.65010417291387, -892.2211132509382, 17]"
"(60, -80, 0, 0)","[-348.51020796551853, -1368.352394007396, 17]"
"(50, -80, 1, 0)","[-600.2925423982406, -579.6632950574875, 13]"
"(50, -80, 2, 0)","[-1317.7289692031222, -656.8277242496974, 14]"
"(50, -80, 3, 0)","[23.243349067254105, 0, 1]"
"(40, -90, 4, 0)","[-1878.3001277520045, -2095.063424773407, 6]"
"(40, -90, 5, 0)","[8.993700000000006, 0, 1]"
"(30, -100, 6, 0)","[-1669.7939110500763, -1663.2449692950051, 3]"
"(30, -110, 7, 0)","[-12.816020936597369, -1663.1293800000053, 3]"
"(30, -110, 8, 0)","[117.39177571517388, 0, 1]"
"(280, -20, -7, 0)","[199.96572248583902, 0, 1821]"
"(280, 0, -3, 0)","[199.95771746929577, 0, 2314]"
"(280, 0, -2, 0)","[199.95528504310818, 0, 1821]"
"(280, 0, 1, 0)","[199.94705608483528, 0, 1404]"
"(280, 0, 2, 0)","[199.9436142443348, 0, 1427]"
"(210, -10, 4, 0)","[199.93586034831313, 0, 1065]"
"(210, -20, 6, 0)","[199.9279983233031, 0, 1484]"
"(70, -80, -8, 0)","[152.0148005865429, -716.2434918426646, 75]"
"(70, -70, -7, 0)","[-709.2804309693964, 156.10183432656115, 72]"
"(60, -60, -5, 0)","[-935.5158480655764, -2122.25940201484, 22]"
"(50, -60, -3, 0)","[-125.71888250874842, -1398.4135984838147, 7]"
"(50, -50, -2, 0)","[-1223.3265058893073, -1522.0562471760538, 13]"
